file	format	type	num_seqs	sum_len	min_len	avg_len	max_len	Q1	Q2	Q3	sum_gap	N50	N50_num	Q20(%)	Q30(%)	AvgQual	GC(%)	sum_n
SRR5098542.2.fastq.gz	FASTQ	DNA	6024	1807200	300	300.0	300	300.0	300.0	300.0	0	300	1	62.65	55.18	6.77	49.54	175
SRR5098543.1.fastq.gz	FASTQ	DNA	16575	4972500	300	300.0	300	300.0	300.0	300.0	0	300	1	87.29	79.47	12.55	51.20	155
SRR5098543.2.fastq.gz	FASTQ	DNA	16575	4972500	300	300.0	300	300.0	300.0	300.0	0	300	1	58.39	50.78	6.29	53.76	194
SRR5098544.1.fastq.gz	FASTQ	DNA	35223	10566900	300	300.0	300	300.0	300.0	300.0	0	300	1	59.07	53.66	6.21	39.50	6
SRR5098544.2.fastq.gz	FASTQ	DNA	35223	10566900	300	300.0	300	300.0	300.0	300.0	0	300	1	43.24	39.21	4.61	42.47	5322
SRR5098545.1.fastq.gz	FASTQ	DNA	2837	851100	300	300.0	300	300.0	300.0	300.0	0	300	1	87.49	80.39	12.75	42.22	60
SRR5098545.2.fastq.gz	FASTQ	DNA	2837	851100	300	300.0	300	300.0	300.0	300.0	0	300	1	57.88	50.58	6.22	42.00	74
SRR5098546.1.fastq.gz	FASTQ	DNA	13131	3939300	300	300.0	300	300.0	300.0	300.0	0	300	1	81.48	72.87	10.41	47.99	8
SRR5098546.2.fastq.gz	FASTQ	DNA	13131	3939300	300	300.0	300	300.0	300.0	300.0	0	300	1	58.87	52.22	6.19	48.65	950
SRR5098547.1.fastq.gz	FASTQ	DNA	662	198600	300	300.0	300	300.0	300.0	300.0	0	300	1	67.08	61.68	7.26	37.80	1
SRR5098547.2.fastq.gz	FASTQ	DNA	662	198600	300	300.0	300	300.0	300.0	300.0	0	300	1	46.31	41.04	4.96	40.00	0
SRR5098548.1.fastq.gz	FASTQ	DNA	43005	12901500	300	300.0	300	300.0	300.0	300.0	0	300	1	88.13	80.49	12.96	51.23	586
SRR5098548.2.fastq.gz	FASTQ	DNA	43005	12901500	300	300.0	300	300.0	300.0	300.0	0	300	1	59.10	51.38	6.40	53.37	813
SRR5098549.1.fastq.gz	FASTQ	DNA	45095	13528500	300	300.0	300	300.0	300.0	300.0	0	300	1	100.00	100.00	30.00	54.18	18
SRR5098549.2.fastq.gz	FASTQ	DNA	45095	13528500	300	300.0	300	300.0	300.0	300.0	0	300	1	100.00	100.00	30.00	54.76	4988
SRR5098550.1.fastq.gz	FASTQ	DNA	1	300	300	300.0	300	300.0	300.0	300.0	0	300	1	99.33	96.67	33.74	45.33	0
SRR5098550.2.fastq.gz	FASTQ	DNA	1	300	300	300.0	300	300.0	300.0	300.0	0	300	1	84.00	77.67	10.77	42.00	0
SRR5098551.1.fastq.gz	FASTQ	DNA	6185	1855500	300	300.0	300	300.0	300.0	300.0	0	300	1	76.99	70.18	9.12	46.92	0
SRR5098551.2.fastq.gz	FASTQ	DNA	6185	1855500	300	300.0	300	300.0	300.0	300.0	0	300	1	54.83	48.91	5.70	47.43	771
SRR5098554.1.fastq.gz	FASTQ	DNA	8420	2526000	300	300.0	300	300.0	300.0	300.0	0	300	1	87.25	80.19	12.58	42.97	16
SRR5098554.2.fastq.gz	FASTQ	DNA	8420	2526000	300	300.0	300	300.0	300.0	300.0	0	300	1	58.89	51.63	6.34	43.07	10
SRR5098556.1.fastq.gz	FASTQ	DNA	1461	438300	300	300.0	300	300.0	300.0	300.0	0	300	1	71.69	64.44	8.03	45.01	1
SRR5098556.2.fastq.gz	FASTQ	DNA	1461	438300	300	300.0	300	300.0	300.0	300.0	0	300	1	48.00	43.06	5.06	45.07	480
SRR5098557.1.fastq.gz	FASTQ	DNA	20893	6267900	300	300.0	300	300.0	300.0	300.0	0	300	1	82.13	74.20	10.55	49.55	6
SRR5098557.2.fastq.gz	FASTQ	DNA	20893	6267900	300	300.0	300	300.0	300.0	300.0	0	300	1	59.77	53.20	6.29	49.93	1854
SRR5098558.1.fastq.gz	FASTQ	DNA	27323	8196900	300	300.0	300	300.0	300.0	300.0	0	300	1	81.67	73.33	10.39	50.39	5
SRR5098558.2.fastq.gz	FASTQ	DNA	27323	8196900	300	300.0	300	300.0	300.0	300.0	0	300	1	58.27	51.64	6.11	50.90	3509
SRR5098559.1.fastq.gz	FASTQ	DNA	57864	17359200	300	300.0	300	300.0	300.0	300.0	0	300	1	81.45	73.63	10.36	46.52	13
SRR5098559.2.fastq.gz	FASTQ	DNA	57864	17359200	300	300.0	300	300.0	300.0	300.0	0	300	1	58.74	51.98	6.18	46.28	4920
SRR5098560.1.fastq.gz	FASTQ	DNA	62970	18891000	300	300.0	300	300.0	300.0	300.0	0	300	1	83.10	76.04	10.87	42.34	8
SRR5098560.2.fastq.gz	FASTQ	DNA	62970	18891000	300	300.0	300	300.0	300.0	300.0	0	300	1	56.99	50.23	5.98	40.62	6382
SRR5098561.1.fastq.gz	FASTQ	DNA	17721	5316300	300	300.0	300	300.0	300.0	300.0	0	300	1	87.43	79.56	12.68	50.42	143
SRR5098561.2.fastq.gz	FASTQ	DNA	17721	5316300	300	300.0	300	300.0	300.0	300.0	0	300	1	59.27	51.40	6.42	52.58	173
SRR5098564.1.fastq.gz	FASTQ	DNA	77525	23257500	300	300.0	300	300.0	300.0	300.0	0	300	1	81.49	73.68	10.41	44.63	3
SRR5098564.2.fastq.gz	FASTQ	DNA	77525	23257500	300	300.0	300	300.0	300.0	300.0	0	300	1	61.46	54.42	6.49	44.51	6404
SRR5098565.1.fastq.gz	FASTQ	DNA	44613	13383900	300	300.0	300	300.0	300.0	300.0	0	300	1	82.47	75.21	10.67	44.02	10
SRR5098565.2.fastq.gz	FASTQ	DNA	44613	13383900	300	300.0	300	300.0	300.0	300.0	0	300	1	57.80	51.19	6.07	42.77	5673
SRR5098566.1.fastq.gz	FASTQ	DNA	52630	15789000	300	300.0	300	300.0	300.0	300.0	0	300	1	85.31	78.16	11.57	48.59	830
SRR5098566.2.fastq.gz	FASTQ	DNA	52630	15789000	300	300.0	300	300.0	300.0	300.0	0	300	1	58.98	51.22	6.39	51.32	866
SRR5098568.1.fastq.gz	FASTQ	DNA	39186	11755800	300	300.0	300	300.0	300.0	300.0	0	300	1	84.23	76.72	11.19	52.07	293
SRR5098568.2.fastq.gz	FASTQ	DNA	39186	11755800	300	300.0	300	300.0	300.0	300.0	0	300	1	55.23	48.03	5.94	54.88	391
SRR5098569.1.fastq.gz	FASTQ	DNA	35295	10588500	300	300.0	300	300.0	300.0	300.0	0	300	1	73.55	66.56	8.37	46.47	5
SRR5098569.2.fastq.gz	FASTQ	DNA	35295	10588500	300	300.0	300	300.0	300.0	300.0	0	300	1	53.54	47.71	5.58	47.67	3523
SRR5098571.1.fastq.gz	FASTQ	DNA	50492	15147600	300	300.0	300	300.0	300.0	300.0	0	300	1	74.68	67.43	8.65	49.82	1
SRR5098571.2.fastq.gz	FASTQ	DNA	50492	15147600	300	300.0	300	300.0	300.0	300.0	0	300	1	53.14	47.55	5.53	51.08	5031
SRR5098572.1.fastq.gz	FASTQ	DNA	2758	827400	300	300.0	300	300.0	300.0	300.0	0	300	1	85.53	78.02	11.80	48.22	26
SRR5098572.2.fastq.gz	FASTQ	DNA	2758	827400	300	300.0	300	300.0	300.0	300.0	0	300	1	55.81	48.86	5.96	50.03	64
SRR5098573.1.fastq.gz	FASTQ	DNA	22725	6817500	300	300.0	300	300.0	300.0	300.0	0	300	1	87.06	79.29	12.43	51.26	303
SRR5098573.2.fastq.gz	FASTQ	DNA	22725	6817500	300	300.0	300	300.0	300.0	300.0	0	300	1	59.11	51.65	6.37	53.84	306
SRR5098574.1.fastq.gz	FASTQ	DNA	27229	8168700	300	300.0	300	300.0	300.0	300.0	0	300	1	82.06	74.96	10.58	41.89	2
SRR5098574.2.fastq.gz	FASTQ	DNA	27229	8168700	300	300.0	300	300.0	300.0	300.0	0	300	1	56.43	49.53	5.93	40.04	2147
SRR5098575.1.fastq.gz	FASTQ	DNA	33080	9924000	300	300.0	300	300.0	300.0	300.0	0	300	1	87.45	80.36	12.74	41.65	226
SRR5098575.2.fastq.gz	FASTQ	DNA	33080	9924000	300	300.0	300	300.0	300.0	300.0	0	300	1	59.88	52.58	6.46	41.41	207
SRR5098576.1.fastq.gz	FASTQ	DNA	8572	2571600	300	300.0	300	300.0	300.0	300.0	0	300	1	78.42	70.35	9.59	52.28	1
SRR5098576.2.fastq.gz	FASTQ	DNA	8572	2571600	300	300.0	300	300.0	300.0	300.0	0	300	1	58.16	51.80	6.10	52.83	599
SRR5098577.1.fastq.gz	FASTQ	DNA	13141	3942300	300	300.0	300	300.0	300.0	300.0	0	300	1	81.02	73.30	10.23	48.79	0
SRR5098577.2.fastq.gz	FASTQ	DNA	13141	3942300	300	300.0	300	300.0	300.0	300.0	0	300	1	57.54	50.99	6.04	49.42	879
SRR5098578.1.fastq.gz	FASTQ	DNA	7012	2103600	300	300.0	300	300.0	300.0	300.0	0	300	1	77.12	69.25	9.25	56.71	1
SRR5098578.2.fastq.gz	FASTQ	DNA	7012	2103600	300	300.0	300	300.0	300.0	300.0	0	300	1	53.22	46.91	5.61	59.51	201
SRR5098579.1.fastq.gz	FASTQ	DNA	23932	7179600	300	300.0	300	300.0	300.0	300.0	0	300	1	80.95	72.97	10.21	53.90	4
SRR5098579.2.fastq.gz	FASTQ	DNA	23932	7179600	300	300.0	300	300.0	300.0	300.0	0	300	1	56.94	50.43	5.98	54.37	2497
SRR5098580.1.fastq.gz	FASTQ	DNA	187	56100	300	300.0	300	300.0	300.0	300.0	0	300	1	49.20	44.68	5.16	41.25	0
SRR5098580.2.fastq.gz	FASTQ	DNA	187	56100	300	300.0	300	300.0	300.0	300.0	0	300	1	37.26	33.35	4.18	46.62	0
SRR5098581.1.fastq.gz	FASTQ	DNA	26860	8058000	300	300.0	300	300.0	300.0	300.0	0	300	1	83.45	75.80	10.94	50.57	0
SRR5098581.2.fastq.gz	FASTQ	DNA	26860	8058000	300	300.0	300	300.0	300.0	300.0	0	300	1	57.10	50.36	6.00	50.75	1955
SRR5098582.1.fastq.gz	FASTQ	DNA	66864	20059200	300	300.0	300	300.0	300.0	300.0	0	300	1	83.14	76.16	10.87	41.80	11
SRR5098582.2.fastq.gz	FASTQ	DNA	66864	20059200	300	300.0	300	300.0	300.0	300.0	0	300	1	57.40	50.63	6.02	40.03	5599
SRR5098583.1.fastq.gz	FASTQ	DNA	33624	10087200	300	300.0	300	300.0	300.0	300.0	0	300	1	81.57	74.72	10.36	40.85	5
SRR5098583.2.fastq.gz	FASTQ	DNA	33624	10087200	300	300.0	300	300.0	300.0	300.0	0	300	1	56.57	49.91	5.92	39.13	2900
SRR5098584.1.fastq.gz	FASTQ	DNA	26191	7857300	300	300.0	300	300.0	300.0	300.0	0	300	1	72.24	65.20	8.16	47.78	6
SRR5098584.2.fastq.gz	FASTQ	DNA	26191	7857300	300	300.0	300	300.0	300.0	300.0	0	300	1	52.81	47.36	5.51	49.47	3285
SRR5098586.1.fastq.gz	FASTQ	DNA	22421	6726300	300	300.0	300	300.0	300.0	300.0	0	300	1	72.92	65.90	8.27	44.68	10
SRR5098586.2.fastq.gz	FASTQ	DNA	22421	6726300	300	300.0	300	300.0	300.0	300.0	0	300	1	54.84	49.21	5.70	46.22	2101
SRR5098589.1.fastq.gz	FASTQ	DNA	29589	8876700	300	300.0	300	300.0	300.0	300.0	0	300	1	76.32	68.91	8.98	49.49	1
SRR5098589.2.fastq.gz	FASTQ	DNA	29589	8876700	300	300.0	300	300.0	300.0	300.0	0	300	1	55.36	49.36	5.77	50.69	2849
SRR5098590.1.fastq.gz	FASTQ	DNA	81888	24566400	300	300.0	300	300.0	300.0	300.0	0	300	1	40.74	37.08	4.45	34.67	31
SRR5098590.2.fastq.gz	FASTQ	DNA	81888	24566400	300	300.0	300	300.0	300.0	300.0	0	300	1	32.00	30.02	3.75	40.41	15340
SRR5098591.1.fastq.gz	FASTQ	DNA	14027	4208100	300	300.0	300	300.0	300.0	300.0	0	300	1	79.57	71.14	9.89	53.38	0
SRR5098591.2.fastq.gz	FASTQ	DNA	14027	4208100	300	300.0	300	300.0	300.0	300.0	0	300	1	59.39	52.46	6.28	55.56	959
SRR5098592.1.fastq.gz	FASTQ	DNA	2988	896400	300	300.0	300	300.0	300.0	300.0	0	300	1	86.05	78.54	11.99	50.17	5
SRR5098592.2.fastq.gz	FASTQ	DNA	2988	896400	300	300.0	300	300.0	300.0	300.0	0	300	1	58.08	50.52	6.27	52.46	18
SRR5098593.1.fastq.gz	FASTQ	DNA	43027	12908100	300	300.0	300	300.0	300.0	300.0	0	300	1	87.45	80.05	12.65	47.46	604
SRR5098593.2.fastq.gz	FASTQ	DNA	43027	12908100	300	300.0	300	300.0	300.0	300.0	0	300	1	59.94	52.19	6.49	48.68	731
SRR5098594.1.fastq.gz	FASTQ	DNA	4985	1495500	300	300.0	300	300.0	300.0	300.0	0	300	1	82.24	74.42	10.53	50.91	0
SRR5098594.2.fastq.gz	FASTQ	DNA	4985	1495500	300	300.0	300	300.0	300.0	300.0	0	300	1	60.11	53.80	6.30	51.38	345
SRR5098595.1.fastq.gz	FASTQ	DNA	37431	11229300	300	300.0	300	300.0	300.0	300.0	0	300	1	89.04	81.08	13.50	53.89	601
SRR5098595.2.fastq.gz	FASTQ	DNA	37431	11229300	300	300.0	300	300.0	300.0	300.0	0	300	1	58.39	50.26	6.33	57.60	683
SRR5098596.1.fastq.gz	FASTQ	DNA	15831	4749300	300	300.0	300	300.0	300.0	300.0	0	300	1	80.36	72.37	9.95	44.12	0
SRR5098596.2.fastq.gz	FASTQ	DNA	15831	4749300	300	300.0	300	300.0	300.0	300.0	0	300	1	61.40	55.16	6.44	45.14	1609
SRR5098597.1.fastq.gz	FASTQ	DNA	26675	8002500	300	300.0	300	300.0	300.0	300.0	0	300	1	82.21	74.60	10.58	45.21	2
SRR5098597.2.fastq.gz	FASTQ	DNA	26675	8002500	300	300.0	300	300.0	300.0	300.0	0	300	1	60.73	53.67	6.40	44.37	2765
SRR5098598.1.fastq.gz	FASTQ	DNA	53811	16143300	300	300.0	300	300.0	300.0	300.0	0	300	1	82.70	75.41	10.75	42.09	0
SRR5098598.2.fastq.gz	FASTQ	DNA	53811	16143300	300	300.0	300	300.0	300.0	300.0	0	300	1	58.70	51.61	6.18	40.82	4095
SRR5098599.1.fastq.gz	FASTQ	DNA	25196	7558800	300	300.0	300	300.0	300.0	300.0	0	300	1	83.42	75.57	10.96	46.65	0
SRR5098599.2.fastq.gz	FASTQ	DNA	25196	7558800	300	300.0	300	300.0	300.0	300.0	0	300	1	59.66	52.68	6.29	46.75	1774
SRR5098600.1.fastq.gz	FASTQ	DNA	41135	12340500	300	300.0	300	300.0	300.0	300.0	0	300	1	82.78	75.81	10.78	41.97	2
SRR5098600.2.fastq.gz	FASTQ	DNA	41135	12340500	300	300.0	300	300.0	300.0	300.0	0	300	1	57.32	50.54	6.01	40.27	3418
SRR5098601.1.fastq.gz	FASTQ	DNA	45477	13643100	300	300.0	300	300.0	300.0	300.0	0	300	1	86.69	78.92	12.41	47.21	582
SRR5098601.2.fastq.gz	FASTQ	DNA	45477	13643100	300	300.0	300	300.0	300.0	300.0	0	300	1	58.94	51.40	6.35	48.39	727
SRR5098602.1.fastq.gz	FASTQ	DNA	57602	17280600	300	300.0	300	300.0	300.0	300.0	0	300	1	82.63	75.40	10.72	44.44	19
SRR5098602.2.fastq.gz	FASTQ	DNA	57602	17280600	300	300.0	300	300.0	300.0	300.0	0	300	1	57.07	50.29	5.99	43.33	5144
SRR5098603.1.fastq.gz	FASTQ	DNA	16225	4867500	300	300.0	300	300.0	300.0	300.0	0	300	1	88.51	80.78	13.25	49.42	204
SRR5098603.2.fastq.gz	FASTQ	DNA	16225	4867500	300	300.0	300	300.0	300.0	300.0	0	300	1	58.21	50.23	6.30	51.21	329
SRR5098604.1.fastq.gz	FASTQ	DNA	46816	14044800	300	300.0	300	300.0	300.0	300.0	0	300	1	83.09	76.17	10.87	41.25	13
SRR5098604.2.fastq.gz	FASTQ	DNA	46816	14044800	300	300.0	300	300.0	300.0	300.0	0	300	1	56.77	49.90	5.96	39.19	4984
SRR5098605.1.fastq.gz	FASTQ	DNA	19589	5876700	300	300.0	300	300.0	300.0	300.0	0	300	1	87.57	79.77	12.70	52.96	123
SRR5098605.2.fastq.gz	FASTQ	DNA	19589	5876700	300	300.0	300	300.0	300.0	300.0	0	300	1	56.52	48.60	6.12	56.89	135
SRR5098606.1.fastq.gz	FASTQ	DNA	2166	649800	300	300.0	300	300.0	300.0	300.0	0	300	1	89.11	81.25	13.48	53.37	7
SRR5098606.2.fastq.gz	FASTQ	DNA	2166	649800	300	300.0	300	300.0	300.0	300.0	0	300	1	59.88	51.73	6.50	57.35	0
SRR5098607.1.fastq.gz	FASTQ	DNA	300287	90086100	300	300.0	300	300.0	300.0	300.0	0	300	1	89.50	82.39	13.55	47.67	3412
SRR5098607.2.fastq.gz	FASTQ	DNA	300287	90086100	300	300.0	300	300.0	300.0	300.0	0	300	1	64.38	56.00	7.03	50.05	4049
SRR5098609.1.fastq.gz	FASTQ	DNA	8718	2615400	300	300.0	300	300.0	300.0	300.0	0	300	1	86.64	78.61	12.22	56.38	91
SRR5098609.2.fastq.gz	FASTQ	DNA	8718	2615400	300	300.0	300	300.0	300.0	300.0	0	300	1	54.15	46.28	5.84	61.06	137
SRR5098610.1.fastq.gz	FASTQ	DNA	59358	17807400	300	300.0	300	300.0	300.0	300.0	0	300	1	84.67	76.21	11.38	44.20	10
SRR5098610.2.fastq.gz	FASTQ	DNA	59358	17807400	300	300.0	300	300.0	300.0	300.0	0	300	1	64.92	58.20	6.91	44.72	5866
SRR5098611.1.fastq.gz	FASTQ	DNA	14928	4478400	300	300.0	300	300.0	300.0	300.0	0	300	1	87.79	80.07	12.74	50.26	92
SRR5098611.2.fastq.gz	FASTQ	DNA	14928	4478400	300	300.0	300	300.0	300.0	300.0	0	300	1	59.55	51.55	6.45	53.02	116
SRR5098613.1.fastq.gz	FASTQ	DNA	6450	1935000	300	300.0	300	300.0	300.0	300.0	0	300	1	77.84	70.35	9.35	48.35	3
SRR5098613.2.fastq.gz	FASTQ	DNA	6450	1935000	300	300.0	300	300.0	300.0	300.0	0	300	1	55.96	49.70	5.84	49.20	704
SRR5098614.1.fastq.gz	FASTQ	DNA	81540	24462000	300	300.0	300	300.0	300.0	300.0	0	300	1	81.90	74.29	10.50	46.67	17
SRR5098614.2.fastq.gz	FASTQ	DNA	81540	24462000	300	300.0	300	300.0	300.0	300.0	0	300	1	57.50	50.83	6.04	46.67	6688
SRR5098668.1.fastq.gz	FASTQ	DNA	26810	8043000	300	300.0	300	300.0	300.0	300.0	0	300	1	88.31	80.84	13.11	47.79	173
SRR5098668.2.fastq.gz	FASTQ	DNA	26810	8043000	300	300.0	300	300.0	300.0	300.0	0	300	1	60.60	53.06	6.56	49.12	140
SRR5098669.1.fastq.gz	FASTQ	DNA	25526	7657800	300	300.0	300	300.0	300.0	300.0	0	300	1	83.01	75.48	10.83	44.81	6
SRR5098669.2.fastq.gz	FASTQ	DNA	25526	7657800	300	300.0	300	300.0	300.0	300.0	0	300	1	59.32	52.54	6.24	44.30	1799
SRR5098671.1.fastq.gz	FASTQ	DNA	37104	11131200	300	300.0	300	300.0	300.0	300.0	0	300	1	82.26	74.78	10.58	47.44	8
SRR5098671.2.fastq.gz	FASTQ	DNA	37104	11131200	300	300.0	300	300.0	300.0	300.0	0	300	1	57.35	50.81	6.00	46.96	3767
SRR5098673.1.fastq.gz	FASTQ	DNA	64770	19431000	300	300.0	300	300.0	300.0	300.0	0	300	1	82.78	75.47	10.76	43.51	4
SRR5098673.2.fastq.gz	FASTQ	DNA	64770	19431000	300	300.0	300	300.0	300.0	300.0	0	300	1	57.73	50.88	6.07	42.25	6507
SRR5098675.1.fastq.gz	FASTQ	DNA	47161	14148300	300	300.0	300	300.0	300.0	300.0	0	300	1	82.08	73.92	10.54	50.58	15
SRR5098675.2.fastq.gz	FASTQ	DNA	47161	14148300	300	300.0	300	300.0	300.0	300.0	0	300	1	58.34	51.69	6.13	51.24	4989
SRR5098676.1.fastq.gz	FASTQ	DNA	6928	2078400	300	300.0	300	300.0	300.0	300.0	0	300	1	78.65	70.63	9.60	56.33	0
SRR5098676.2.fastq.gz	FASTQ	DNA	6928	2078400	300	300.0	300	300.0	300.0	300.0	0	300	1	56.40	49.68	5.93	54.58	374
SRR5098677.1.fastq.gz	FASTQ	DNA	104592	31377600	300	300.0	300	300.0	300.0	300.0	0	300	1	31.50	28.99	3.77	32.42	51
SRR5098677.2.fastq.gz	FASTQ	DNA	104592	31377600	300	300.0	300	300.0	300.0	300.0	0	300	1	25.68	24.64	3.33	38.37	19998
SRR5098678.1.fastq.gz	FASTQ	DNA	5157	1547100	300	300.0	300	300.0	300.0	300.0	0	300	1	86.95	79.61	12.49	44.45	22
SRR5098678.2.fastq.gz	FASTQ	DNA	5157	1547100	300	300.0	300	300.0	300.0	300.0	0	300	1	58.27	50.75	6.29	44.84	49
SRR5098679.1.fastq.gz	FASTQ	DNA	71980	21594000	300	300.0	300	300.0	300.0	300.0	0	300	1	81.83	73.86	10.40	57.35	8
SRR5098679.2.fastq.gz	FASTQ	DNA	71980	21594000	300	300.0	300	300.0	300.0	300.0	0	300	1	55.92	49.19	5.94	59.69	7739
SRR5098680.1.fastq.gz	FASTQ	DNA	37625	11287500	300	300.0	300	300.0	300.0	300.0	0	300	1	87.67	80.52	12.67	45.21	337
SRR5098680.2.fastq.gz	FASTQ	DNA	37625	11287500	300	300.0	300	300.0	300.0	300.0	0	300	1	60.33	52.92	6.49	46.20	376
SRR5098681.1.fastq.gz	FASTQ	DNA	40696	12208800	300	300.0	300	300.0	300.0	300.0	0	300	1	80.40	72.24	10.10	50.41	9
SRR5098681.2.fastq.gz	FASTQ	DNA	40696	12208800	300	300.0	300	300.0	300.0	300.0	0	300	1	59.17	52.56	6.23	50.82	3547
SRR5098682.1.fastq.gz	FASTQ	DNA	24579	7373700	300	300.0	300	300.0	300.0	300.0	0	300	1	80.15	71.97	9.99	52.98	1
SRR5098682.2.fastq.gz	FASTQ	DNA	24579	7373700	300	300.0	300	300.0	300.0	300.0	0	300	1	57.25	50.74	6.02	53.83	2013
SRR5098685.1.fastq.gz	FASTQ	DNA	36911	11073300	300	300.0	300	300.0	300.0	300.0	0	300	1	82.04	74.85	10.51	44.17	1
SRR5098685.2.fastq.gz	FASTQ	DNA	36911	11073300	300	300.0	300	300.0	300.0	300.0	0	300	1	57.42	50.75	6.02	43.18	2249
SRR5098687.1.fastq.gz	FASTQ	DNA	39402	11820600	300	300.0	300	300.0	300.0	300.0	0	300	1	88.02	80.19	12.97	50.38	415
SRR5098687.2.fastq.gz	FASTQ	DNA	39402	11820600	300	300.0	300	300.0	300.0	300.0	0	300	1	59.17	51.24	6.41	52.82	368
SRR5098688.1.fastq.gz	FASTQ	DNA	26939	8081700	300	300.0	300	300.0	300.0	300.0	0	300	1	82.80	75.23	10.72	49.72	8
